Time,Residual_0,Residual_1,Residual_2,Residual_3,cl,cd,cm,
5.4844206020000001e+00,2.5223604860901493e-05,1.5112782183528378e-05,1.9383788835003236e-05,7.8527764914066131e-05,6.0219335447249212e-01,2.5013134975646269e-03,-6.9426141602363822e-02,
5.5004632810000000e+00,2.5737234772468635e-05,1.4008403680434626e-05,2.0358894002122118e-05,8.1034764915685978e-05,6.0223517630059642e-01,2.4733114805423262e-03,-6.9267310157018383e-02,
5.5166432299999997e+00,2.6402675330695888e-05,1.3495106295362107e-05,2.0700212444683022e-05,8.4134460269692088e-05,6.0207169797360938e-01,2.4382671909865200e-03,-6.9012715517778558e-02,
5.5329088000000004e+00,2.7011108684291231e-05,1.3682793516287027e-05,2.0456382436703130e-05,8.6875522078059777e-05,6.0172821688210243e-01,2.4017576402560865e-03,-6.8683904734049214e-02,
5.5493256820000001e+00,2.7410475862138760e-05,1.4371667878240536e-05,1.9790358595023882e-05,8.8603659430639046e-05,6.0124277406563831e-01,2.3697439815256998e-03,-6.8307076621592841e-02,
5.5655022619999999e+00,2.7547004005727596e-05,1.5191998069018688e-05,1.8943597450717905e-05,8.9109212367557205e-05,6.0066213715112193e-01,2.3478914755642546e-03,-6.7910829971318046e-02,
5.5816470139999996e+00,2.7468297017771023e-05,1.5801868081608939e-05,1.8177229101944097e-05,8.8622173973328547e-05,6.0003705573223698e-01,2.3409236691957552e-03,-6.7523758199653325e-02,
5.5977800190000000e+00,2.7293956324900456e-05,1.5989000477373060e-05,1.7690128986119083e-05,8.7688950906618344e-05,5.9941733430112609e-01,2.3520806051827892e-03,-6.7172106566006973e-02,
5.6139420810000003e+00,2.7159704846045725e-05,1.5695145325256946e-05,1.7542120267566081e-05,8.6939724473397766e-05,5.9884731082512621e-01,2.3827379936470932e-03,-6.6877703896074628e-02,
5.6301649349999998e+00,2.7151097726965339e-05,1.5012690386402243e-05,1.7641227292180549e-05,8.6795476134127986e-05,5.9836224644282376e-01,2.4322274117775052e-03,-6.6656353275755587e-02,
5.6470533239999998e+00,2.7258060749037605e-05,1.4168030295223045e-05,1.7811777743241201e-05,8.7250980322727448e-05,5.9798602725875449e-01,2.4978796285229465e-03,-6.6516826899452264e-02,
5.6640178690000003e+00,2.7377956100397793e-05,1.3473375080180049e-05,1.7891540266129654e-05,8.7876201845492520e-05,5.9773037742470725e-01,2.5752860096486464e-03,-6.6460549132704078e-02,
5.6809063630000001e+00,2.7366198413637227e-05,1.3213343299318184e-05,1.7800794752535652e-05,8.8039702037315978e-05,5.9759555863308800e-01,2.6587483623006980e-03,-6.6481985694553075e-02,
5.6966969110000001e+00,2.7105651391822506e-05,1.3487491561256956e-05,1.7566266948027893e-05,8.7213890428764122e-05,5.9757234212192334e-01,2.7418658098959806e-03,-6.6569687245906464e-02,
5.7130264159999999e+00,2.6564132087720659e-05,1.4147004500598538e-05,1.7303850278879762e-05,8.5221598185628746e-05,5.9764488467837240e-01,2.8181916043425429e-03,-6.6707871227015894e-02,
5.7290325759999998e+00,2.5822722614343252e-05,1.4904224357309101e-05,1.7163904126249859e-05,8.2360956352844103e-05,5.9779402847072138e-01,2.8818826083513416e-03,-6.6878366754018342e-02,
5.7454752989999998e+00,2.5066036296602666e-05,1.5490791877988315e-05,1.7250838641779834e-05,7.9382056637645996e-05,5.9800051613456473e-01,2.9282683818701426e-03,-6.7062711869778274e-02,
5.7616850360000003e+00,2.4527453043780683e-05,1.5747172179684817e-05,1.7556514862712942e-05,7.7275458844401054e-05,5.9824764436297773e-01,2.9542732345851689e-03,-6.7244169669326379e-02,
5.7780001509999996e+00,2.4394667734325986e-05,1.5645007849513530e-05,1.7952569774637858e-05,7.6862469953377005e-05,5.9852302889252662e-01,2.9586475857459444e-03,-6.7409437615767773e-02,
5.7945117819999998e+00,2.4715205714136206e-05,1.5273536757948473e-05,1.8249087086107454e-05,7.8352284402700403e-05,5.9881924953996346e-01,2.9419833385082687e-03,-6.7549850677907058e-02,
5.8109978910000004e+00,2.5367701310082005e-05,1.4801905095301374e-05,1.8277159233053698e-05,8.1207646489499531e-05,5.9913337403657219e-01,2.9065200339999180e-03,-6.7661939254585537e-02,
5.8274050089999996e+00,2.6120852915948643e-05,1.4416933773681477e-05,1.7956855450125547e-05,8.4436039900027282e-05,5.9946550154514633e-01,2.8557718255652000e-03,-6.7747274147323816e-02,
5.8435693610000001e+00,2.6729861623591229e-05,1.4246687516545221e-05,1.7338588555213801e-05,8.7028214844553532e-05,5.9981660633361700e-01,2.7940268857163143e-03,-6.7811615737574063e-02,
5.8597912079999999e+00,2.7011646151576014e-05,1.4308572855266620e-05,1.6613539422449232e-05,8.8260880902553944e-05,6.0018608340931112e-01,2.7257883262940584e-03,-6.7863478698290389e-02,
5.8760624909999999e+00,2.6881341464927103e-05,1.4522906027780396e-05,1.6073796480387981e-05,8.7817820436472343e-05,6.0056943583882216e-01,2.6552322775499292e-03,-6.7912305108650012e-02,
5.8920098100000002e+00,2.6360210292253109e-05,1.4780722735456137e-05,1.5992621030515423e-05,8.5800267515638370e-05,6.0095652404003341e-01,2.5857559492658776e-03,-6.7966500779801264e-02,
5.9079435419999999e+00,2.5568369733923924e-05,1.5010532537242025e-05,1.6455812647146025e-05,8.2690412587936089e-05,6.0133072034889701e-01,2.5196764196360826e-03,-6.8031619562477594e-02,
5.9240433410000000e+00,2.4707775873114795e-05,1.5204113182189787e-05,1.7286649225739944e-05,7.9290327775006296e-05,6.0166919259693352e-01,2.4581203265446917e-03,-6.8108973225237845e-02,
5.9402972780000001e+00,2.4030537131747008e-05,1.5397476489213976e-05,1.8146365858232394e-05,7.6610783924244814e-05,6.0194436946740537e-01,2.4011147344492182e-03,-6.8194893471701420e-02,
5.9564836300000001e+00,2.3780571488411728e-05,1.5625343042831388e-05,1.8699883953507601e-05,7.5644358644427696e-05,6.0212648262825619e-01,2.3478607491987935e-03,-6.8280788433669110e-02,
5.9726175200000000e+00,2.4108768752255789e-05,1.5879549117813376e-05,1.8731332094737117e-05,7.7005673598875421e-05,6.0218691014130854e-01,2.2971427382453085e-03,-6.8354025041193020e-02,
5.9888237289999999e+00,2.4999555872171131e-05,1.6100124098551068e-05,1.8201740071706955e-05,8.0614753270598577e-05,6.0210188746484117e-01,2.2478008011496235e-03,-6.8399541955888460e-02,
6.0051047620000002e+00,2.6263671581998901e-05,1.6205938137714056e-05,1.7276784755680976e-05,8.5688935044611953e-05,6.0185611349152257e-01,2.1991870272405935e-03,-6.8401987082059162e-02,
6.0211559079999999e+00,2.7602939685151910e-05,1.6146290525583369e-05,1.6325754455351444e-05,9.1042072606306208e-05,6.0144575618118390e-01,2.1515285677338393e-03,-6.8348087655747361e-02,
6.0375153069999996e+00,2.8699972829268779e-05,1.5946729789649643e-05,1.5837952262589130e-05,9.5445656284795150e-05,6.0088039936015736e-01,2.1061328988609021e-03,-6.8228911170052642e-02,
6.0537883299999997e+00,2.9293562910545503e-05,1.5726599550346024e-05,1.6182309994143712e-05,9.7896728267142202e-05,6.0018360209772070e-01,2.0653975124443010e-03,-6.8041680722860390e-02,
6.0700711979999999e+00,2.9232784444499626e-05,1.5669222914108025e-05,1.7334512661799203e-05,9.7797023243347255e-05,5.9939190977132739e-01,2.0326175251098597e-03,-6.7790863609972787e-02,
6.0861987529999997e+00,2.8515787882646031e-05,1.5936607533289377e-05,1.8894252068612605e-05,9.5086399453463922e-05,5.9855235512066240e-01,2.0116164198519908e-03,-6.7488349436920433e-02,
6.1029013540000001e+00,2.7314809204942650e-05,1.6565701324509380e-05,2.0353299964162152e-05,9.0345808181497815e-05,5.9771866096420379e-01,2.0062502504642563e-03,-6.7152658618204034e-02,
6.1194946699999999e+00,2.5975052745176236e-05,1.7426967834684803e-05,2.1304539982005038e-05,8.4834418156566388e-05,5.9694653221110483e-01,2.0198531370518844e-03,-6.6807256506176652e-02,
6.1362788410000002e+00,2.4954143744466107e-05,1.8280022586805992e-05,2.1517656497906168e-05,8.0335307543403486e-05,5.9628855516466583e-01,2.0547017772643665e-03,-6.6478176062233205e-02,
6.1528770010000002e+00,2.4660474081020874e-05,1.8871311524014568e-05,2.0957391525237686e-05,7.8580658497254036e-05,5.9578926880883876e-01,2.1115719892983811e-03,-6.6191250837357468e-02,
6.1692200350000004e+00,2.5234606514072035e-05,1.9012657215959077e-05,1.9784038941600811e-05,8.0302960610763275e-05,5.9548094098802595e-01,2.1894452441606092e-03,-6.5969311259805583e-02,
6.1851289469999999e+00,2.6456878269914608e-05,1.8625386999909500e-05,1.8346884146916342e-05,8.4712816519531104e-05,5.9538056191881594e-01,2.2854127525647619e-03,-6.5829711800261051e-02,
6.2013453660000000e+00,2.7883286383196766e-05,1.7759996115288511e-05,1.7140904468984326e-05,9.0041390976959440e-05,5.9548836099926084e-01,2.3947877139347371e-03,-6.5782505957901041e-02,
6.2174198379999996e+00,2.9064760865610701e-05,1.6599828554217374e-05,1.6652999161089561e-05,9.4498688515979557e-05,5.9578803126014068e-01,2.5114186595226904e-03,-6.5829499737647165e-02,
6.2338087079999998e+00,2.9689919713891535e-05,1.5442986577813347e-05,1.7087458457952832e-05,9.6855365046999201e-05,5.9624862414018232e-01,2.6281726832840108e-03,-6.5964290289070873e-02,
6.2499677960000000e+00,2.9635204434625549e-05,1.4635061243391619e-05,1.8219019179313190e-05,9.6611520458991063e-05,5.9682787224935396e-01,2.7375353423778719e-03,-6.6173257320810072e-02,
6.2663531309999998e+00,2.8962552326465043e-05,1.4426225764287985e-05,1.9574466143503316e-05,9.3968950134129623e-05,5.9747652913061511e-01,2.8322606434536910e-03,-6.6437343530379445e-02,
6.2831285200000000e+00,2.7888829266061112e-05,1.4820460832326233e-05,2.0702066360077727e-05,8.9718289885383287e-05,5.9814322356278593e-01,2.9060025702184909e-03,-6.6734357895837620e-02,
6.2994327190000003e+00,2.6729737283580956e-05,1.5577124223250498e-05,2.1299913931195863e-05,8.5047750800656524e-05,5.9877924371797853e-01,2.9538631276085337e-03,-6.7041471251561527e-02,
6.3157467120000002e+00,2.5813142603246650e-05,1.6367462561455296e-05,2.1233092203297909e-05,8.1236166517585602e-05,5.9934272082339468e-01,2.9728040210676944e-03,-6.7337563077325760e-02,
6.3320402649999998e+00,2.5371387193005859e-05,1.6919229780756426e-05,2.0514442238497051e-05,7.9233313802120429e-05,5.9980177882740504e-01,2.9618847108948527e-03,-6.7605121407209687e-02,
6.3481594310000000e+00,2.5458592708290674e-05,1.7074244722684679e-05,1.9278969026084144e-05,7.9294776928835913e-05,6.0013636528599879e-01,2.9223119115671966e-03,-6.7831485978910269e-02,
6.3645469290000003e+00,2.5950633249753094e-05,1.6791137731152664e-05,1.7759927516497425e-05,8.0948663912143657e-05,6.0033868005666646e-01,2.8573070633153481e-03,-6.8009336581245791e-02,
6.3805266979999997e+00,2.6626229583221245e-05,1.6128897113382434e-05,1.6258420711452302e-05,8.3329074455171793e-05,6.0041227439845468e-01,2.7718091205208690e-03,-6.8136444290584797e-02,
6.3965215510000002e+00,2.7262289185289174e-05,1.5224216058224895e-05,1.5090824891977280e-05,8.5575668224501645e-05,6.0037007888403948e-01,2.6720458952880044e-03,-6.8214813878119632e-02,
6.4125716050000001e+00,2.7691579370170549e-05,1.4263046770391725e-05,1.4493797938754496e-05,8.7059256661040140e-05,6.0023172784696033e-01,2.5650185556260405e-03,-6.8249427085105591e-02,
6.4287710179999999e+00,2.7820606609097268e-05,1.3441589277008671e-05,1.4515107097814347e-05,8.7435431775638659e-05,6.0002057221193938e-01,2.4579428881937363e-03,-6.8246831609108619e-02,
6.4451466240000004e+00,2.7627197159077426e-05,1.2914449270300550e-05,1.4991016906142486e-05,8.6622199130057697e-05,5.9976080252035535e-01,2.3576945776034712e-03,-6.8213822438306385e-02,
6.4615776030000003e+00,2.7152637258084786e-05,1.2745105558600303e-05,1.5646318337624855e-05,8.4767402571979031e-05,5.9947500347381211e-01,2.2703020234925834e-03,-6.8156419932864115e-02,
6.4776704690000004e+00,2.6492275694517745e-05,1.2892525143735695e-05,1.6215223592048207e-05,8.2220454237916414e-05,5.9918237990512024e-01,2.2005249378762122e-03,-6.8079278633333615e-02,
6.4936665150000001e+00,2.5779731077103079e-05,1.3248088739739916e-05,1.6504298067585049e-05,7.9484525606345407e-05,5.9889778649826175e-01,2.1515542443721098e-03,-6.7985577039489806e-02,
6.5095188369999999e+00,2.5157288154592276e-05,1.3690992674275412e-05,1.6408609046930754e-05,7.7111117207900450e-05,5.9863157589689786e-01,2.1248595796973272e-03,-6.7877351181982057e-02,
6.5258941439999996e+00,2.4732786384156919e-05,1.4123721875515856e-05,1.5912348971088351e-05,7.5527399069864540e-05,5.9839012837487471e-01,2.1201969009710972e-03,-6.7756156328667466e-02,
6.5421645670000004e+00,2.4539590150097986e-05,1.4479744649053343e-05,1.5087292437420699e-05,7.4862032934259692e-05,5.9817685625580785e-01,2.1357742286326974e-03,-6.7623887267605265e-02,
6.5583009719999996e+00,2.4525525950935686e-05,1.4716219252607100e-05,1.4089252901008065e-05,7.4890356260996909e-05,5.9799351314115690e-01,2.1685638946941687e-03,-6.7483574152613857e-02,
6.5744159409999998e+00,2.4583897420616536e-05,1.4805480218327202e-05,1.3140778475274660e-05,7.5165828150024010e-05,5.9784154475011408e-01,2.2147264453196698e-03,-6.7339974336733555e-02,
6.5905660299999997e+00,2.4610570400883959e-05,1.4732077454091344e-05,1.2479613389822400e-05,7.5264621838394419e-05,5.9772323283539142e-01,2.2700957933454971e-03,-6.7199821400056370e-02,
6.6067414619999996e+00,2.4555848963115527e-05,1.4496357091483805e-05,1.2263134639154283e-05,7.5002939174873245e-05,5.9764246357734463e-01,2.3306658966656627e-03,-6.7071654378484905e-02,
6.6228894100000000e+00,2.4446591954574194e-05,1.4121926787880692e-05,1.2480692090554592e-05,7.4527132476842755e-05,5.9760502436713769e-01,2.3930207226709986e-03,-6.6965227626002516e-02,
6.6396681060000002e+00,2.4369418116515162e-05,1.3662491606731415e-05,1.2965242821589544e-05,7.4239956680822403e-05,5.9761837417110752e-01,2.4546477344113493e-03,-6.6890567026971201e-02,
6.6562342530000000e+00,2.4420839925066208e-05,1.3202046288656412e-05,1.3496019804558415e-05,7.4579786374849493e-05,5.9769091332801749e-01,2.5140872940867206e-03,-6.6856796913729089e-02,
6.6726526550000003e+00,2.4646521561632679e-05,1.2842478121256067e-05,1.3893901487554841e-05,7.5746047318360591e-05,5.9783084038029455e-01,2.5708970047761811e-03,-6.6870907435416377e-02,
6.6891571740000000e+00,2.5005006652901502e-05,1.2675797765062159e-05,1.4060537858614886e-05,7.7540272128037423e-05,5.9804473442193495e-01,2.6254360765053490e-03,-6.6936647268974650e-02,
6.7049543790000001e+00,2.5379578695068030e-05,1.2748504035676651e-05,1.3977238811287335e-05,7.9435379728252573e-05,5.9833606544459073e-01,2.6785027759017132e-03,-6.7053714841270942e-02,
6.7212773539999997e+00,2.5627746901271826e-05,1.3038837842718965e-05,1.3688451920786302e-05,8.0807104663806688e-05,5.9870385009105642e-01,2.7308814141081962e-03,-6.7217383588369387e-02,
6.7373868899999998e+00,2.5636335014157007e-05,1.3464800406678099e-05,1.3283167043315239e-05,8.1168566749831926e-05,5.9914164333349029e-01,2.7828725191479269e-03,-6.7418636200657536e-02,
6.7539080050000004e+00,2.5357996252447910e-05,1.3916559408006930e-05,1.2880071378860684e-05,8.0311523199145016e-05,5.9963703848329497e-01,2.8338899271548139e-03,-6.7644815272310047e-02,
6.7706066250000001e+00,2.4819594397655662e-05,1.4290719251221592e-05,1.2612106852479639e-05,7.8332504275433322e-05,6.0017179678648913e-01,2.8822038058794464e-03,-6.7880722600903012e-02,
6.7868594000000000e+00,2.4106931215607818e-05,1.4512369857583111e-05,1.2606164932005420e-05,7.5572016260753771e-05,6.0072263790553249e-01,2.9248840422264897e-03,-6.8110030900962751e-02,
6.8032025599999999e+00,2.3337821284047921e-05,1.4543310278400630e-05,1.2948126459856732e-05,7.2514379554326002e-05,6.0126264719961220e-01,2.9579718330753728e-03,-6.8316827381255094e-02,
6.8194126349999999e+00,2.2635661444302897e-05,1.4380173510966098e-05,1.3644712933288328e-05,6.9689909531770079e-05,6.0176314485918625e-01,2.9768753240261387e-03,-6.8487090426112548e-02,
6.8353792210000002e+00,2.2112469870910224e-05,1.4047177949686522e-05,1.4609922987705932e-05,6.7607435951377731e-05,6.0219582470926858e-01,2.9769490002669167e-03,-6.8609914644636713e-02,
6.8518077740000001e+00,2.1861570090448162e-05,1.3587380944510542e-05,1.5688075409802124e-05,6.6711255368102307e-05,6.0253491069442899e-01,2.9541793838786133e-03,-6.8678334624621029e-02,
6.8677778030000001e+00,2.1949437529036157e-05,1.3055588218290734e-05,1.6696170398804066e-05,6.7318284305502299e-05,6.0275911375346958e-01,2.9058827079149426e-03,-6.8689664441357032e-02,
6.8838203780000002e+00,2.2396038739968085e-05,1.2515113855210041e-05,1.7463836268916168e-05,6.9505237313159717e-05,6.0285316968879699e-01,2.8313108956135305e-03,-6.8645341502014678e-02,
6.8997987099999998e+00,2.3148859100698525e-05,1.2037710493890596e-05,1.7863318831745989e-05,7.2998547948939309e-05,6.0280880178642748e-01,2.7320675843052998e-03,-6.8550333109675635e-02,
6.9160583270000000e+00,2.4072405092971905e-05,1.1701780016629294e-05,1.7830285350763777e-05,7.7170273023957481e-05,6.0262504663803951e-01,2.6122585299658109e-03,-6.8412223580169115e-02,
6.9323398679999997e+00,2.4969417178430528e-05,1.1581175294011865e-05,1.7377076998297956e-05,8.1172697474565314e-05,6.0230797942468606e-01,2.4783357052546736e-03,-6.8240138983780743e-02,
6.9487022119999997e+00,2.5627730533153000e-05,1.1721363498282727e-05,1.6598980314107474e-05,8.4145515612389686e-05,6.0186993270406797e-01,2.3386362957649688e-03,-6.8043679810114666e-02,
6.9649364120000001e+00,2.5874131784121911e-05,1.2113638881474423e-05,1.5671222749955098e-05,8.5417059058109571e-05,6.0132836363553011e-01,2.2026603309761978e-03,-6.7832014788411679e-02,
6.9812886110000001e+00,2.5619497242713184e-05,1.2687226314722853e-05,1.4828628780087104e-05,8.4659331189303010e-05,6.0070456944593364e-01,2.0801661969214427e-03,-6.7613249395738595e-02,
6.9973236029999999e+00,2.4886808699558584e-05,1.3327493248672149e-05,1.4312436625273520e-05,8.1982548309746811e-05,6.0002243960663848e-01,1.9801955214604800e-03,-6.7394131992934730e-02,
7.0135315050000004e+00,2.3816941000951521e-05,1.3908349259573415e-05,1.4280475595531977e-05,7.7956949882331900e-05,5.9930737265140177e-01,1.9101474161749537e-03,-6.7180092736304903e-02,
7.0296478400000000e+00,2.2645642714882513e-05,1.4322767234876449e-05,1.4728701929329098e-05,7.3533993264674952e-05,5.9858542705691042e-01,1.8750128478103964e-03,-6.6975549232227732e-02,
7.0456994780000004e+00,2.1643327902981520e-05,1.4504356117986090e-05,1.5497783226775497e-05,6.9817699132132923e-05,5.9788268276429990e-01,1.8768627697177259e-03,-6.6784368132913274e-02,
7.0624656379999999e+00,2.1020678791401544e-05,1.4439653851458260e-05,1.6356700853478616e-05,6.7670541915796885e-05,5.9722474693785854e-01,1.9146524999997553e-03,-6.6610350773457214e-02,
7.0798366840000000e+00,2.0839919463212407e-05,1.4171398154028324e-05,1.7084775955570971e-05,6.7317207120019763e-05,5.9663627068796887e-01,1.9843605306171406e-03,-6.6457608347903513e-02,
7.0963717690000001e+00,2.0998351125866319e-05,1.3791422279349874e-05,1.7512628900216190e-05,6.8275051595092950e-05,5.9614031556819036e-01,2.0794355930723075e-03,-6.6330715281631064e-02,
7.1129740669999997e+00,2.1301997012051191e-05,1.3420200783036563e-05,1.7533995890507758e-05,6.9701894990284116e-05,5.9575746673013741e-01,2.1914932676204888e-03,-6.6234582030072861e-02,
7.1298594460000002e+00,2.1567049270603824e-05,1.3171647079393075e-05,1.7107559578328641e-05,7.0843122598576662e-05,5.9550466914834588e-01,2.3111757852719490e-03,-6.6174051902065240e-02,
7.1465945460000002e+00,2.1682959779438576e-05,1.3111728415647682e-05,1.6259587869726326e-05,7.1280579486996415e-05,5.9539382770151328e-01,2.4290698204194540e-03,-6.6153280166354564e-02,
7.1628191709999998e+00,2.1622327085166488e-05,1.3232685470518229e-05,1.5089089555571266e-05,7.0952522028303513e-05,5.9543033492168729e-01,2.5365781372100088e-03,-6.6175004236960447e-02,
7.1793215479999999e+00,2.1414285627950323e-05,1.3461341591000008e-05,1.3775198780182421e-05,7.0033071175943379e-05,5.9561174497391733e-01,2.6266468492454351e-03,-6.6239841949117972e-02,
7.1954071490000002e+00,2.1105964155137980e-05,1.3695287963303288e-05,1.2576829805756062e-05,6.8767759428877098e-05,5.9592687250606891e-01,2.6942779276306482e-03,-6.6345760368712051e-02,
7.2117968990000003e+00,2.0733520651233318e-05,1.3842548896679948e-05,1.1793433680090566e-05,6.7345588411011267e-05,5.9635557261681016e-01,2.7367878541319397e-03,-6.6487836718110954e-02,
7.2280550430000003e+00,2.0316267044577423e-05,1.3846893877318214e-05,1.1645647024249905e-05,6.5863814471095401e-05,5.9686939785096849e-01,2.7538056647909682e-03,-6.6658387189314702e-02,
7.2444664330000004e+00,1.9873450196114584e-05,1.3696132274567785e-05,1.2127110063444457e-05,6.4389793713120534e-05,5.9743320523512722e-01,2.7470337271908538e-03,-6.6847475758188168e-02,
7.2611710829999998e+00,1.9448347961876246e-05,1.3418032779618281e-05,1.2999470861355386e-05,6.3060703851347644e-05,5.9800766274353689e-01,2.7198267359838063e-03,-6.7043756301791407e-02,
7.2780006100000003e+00,1.9117906010091623e-05,1.3068769023711428e-05,1.3941501118056059e-05,6.2129969425148488e-05,5.9855244844331768e-01,2.6766599580091608e-03,-6.7235542195616754e-02,
7.2943252809999999e+00,1.8971346885109851e-05,1.2716831813060492e-05,1.4679342044681527e-05,6.1891065591210856e-05,5.9902979953490332e-01,2.6225616205027770e-03,-6.7411954558958209e-02,
7.3106101120000000e+00,1.9060961166914293e-05,1.2424827040765870e-05,1.5034129844159959e-05,6.2493122085319555e-05,5.9940801746308958e-01,2.5625845785046592e-03,-6.7563991529763501e-02,
7.3265944789999997e+00,1.9355752513533420e-05,1.2232471172192214e-05,1.4927939017076619e-05,6.3773487749624802e-05,5.9966449130813826e-01,2.5013745032549089e-03,-6.7685369236721818e-02,
7.3427957240000001e+00,1.9735995415775590e-05,1.2145373693318953e-05,1.4381651793555094e-05,6.5252406625195041e-05,5.9978784905807525e-01,2.4428710661846390e-03,-6.7773021628164995e-02,
7.3589488559999996e+00,2.0036299921523783e-05,1.2134149001224717e-05,1.3513867737116517e-05,6.6305194154025901e-05,5.9977896458383950e-01,2.3901559134055553e-03,-6.7827202335315501e-02,
7.3751953969999997e+00,2.0109601785188382e-05,1.2144780232350756e-05,1.2535596102358322e-05,6.6398983975538700e-05,5.9965069421221473e-01,2.3454380893628943e-03,-6.7851193960614634e-02,
7.3912690139999997e+00,1.9880376974134125e-05,1.2115996419493966e-05,1.1722690250055540e-05,6.5282130311378702e-05,5.9942638016220617e-01,2.3101488273335156e-03,-6.7850687861332748e-02,
7.4074146680000004e+00,1.9373330670084707e-05,1.1998248742085029e-05,1.1331501169831369e-05,6.3086619700898112e-05,5.9913731200229370e-01,2.2851061527814666e-03,-6.7832939563530870e-02,
7.4234078119999998e+00,1.8711442658972941e-05,1.1769396082814608e-05,1.1461895150170269e-05,6.0323839440266455e-05,5.9881947742305230e-01,2.2707056602455028e-03,-6.7805830283384008e-02,
7.4395314250000002e+00,1.8079427961834930e-05,1.1444185329749605e-05,1.1986648913346914e-05,5.7749926434008940e-05,5.9850999214153022e-01,2.2670944359124193e-03,-6.7776961181112844e-02,
7.4557219060000000e+00,1.7653879098630417e-05,1.1074697438188352e-05,1.2639762334890627e-05,5.6085344819268796e-05,5.9824361186207309e-01,2.2742960146793969e-03,-6.7752888729632949e-02,
7.4722129680000000e+00,1.7522875475270661e-05,1.0738019109063627e-05,1.3160728565015566e-05,5.5670254756434793e-05,5.9804969352080084e-01,2.2922678422921611e-03,-6.7738577040689321e-02,
7.4882859059999998e+00,1.7646304669818833e-05,1.0509430908384084e-05,1.3377139406277919e-05,5.6294432333776838e-05,5.9794988622651424e-01,2.3208865012108158e-03,-6.7737100213896007e-02,
7.5044727409999998e+00,1.7891817260177551e-05,1.0428182309179059e-05,1.3226127531822578e-05,5.7373015500459072e-05,5.9795672691649726e-01,2.3598693533710890e-03,-6.7749588394379903e-02,
7.5205013430000003e+00,1.8118007060241462e-05,1.0475603990937787e-05,1.2746166672950682e-05,5.8317323855207792e-05,5.9807317777840596e-01,2.4086527887895071e-03,-6.7775378510228523e-02,
7.5365475990000004e+00,1.8244298023376848e-05,1.0582853953734404e-05,1.2056130715741755e-05,5.8818674104277639e-05,5.9829305544955413e-01,2.4662570525479178e-03,-6.7812313461100601e-02,
7.5528817439999996e+00,1.8274773583925546e-05,1.0664048525852849e-05,1.1321272040772937e-05,5.8926698661838437e-05,5.9860219783664792e-01,2.5311688005288393e-03,-6.7857126766560485e-02,
7.5693986710000001e+00,1.8274514885811638e-05,1.0653477493680435e-05,1.0702480930928560e-05,5.8937011417238169e-05,5.9898017963723660e-01,2.6012719907952666e-03,-6.7905856063346121e-02,
7.5861591099999997e+00,1.8313509114522647e-05,1.0530057114251780e-05,1.0297478463393922e-05,5.9151672956677888e-05,5.9940237165137122e-01,2.6738488506664031e-03,-6.7954240381967013e-02,
7.6022415529999998e+00,1.8407267389385951e-05,1.0323816458695175e-05,1.0106648153021022e-05,5.9631073403830417e-05,5.9984212731539144e-01,2.7456684341670328e-03,-6.7998077444555216e-02,
7.6186342529999997e+00,1.8491001847533187e-05,1.0104474910193880e-05,1.0054769895958147e-05,6.0094401753880209e-05,6.0027290809340927e-01,2.8131601020684109e-03,-6.8033526445638356e-02,
7.6349101650000000e+00,1.8444882182416034e-05,9.9533300268483970e-06,1.0051481097082315e-05,6.0037436875424618e-05,6.0067020279904426e-01,2.8726577094256842e-03,-6.8057353392248762e-02,
7.6511844629999999e+00,1.8152128916029793e-05,9.9259317594123753e-06,1.0042509697739145e-05,5.8976442894719975e-05,6.0101313032491877e-01,2.9206912195544285e-03,-6.8067122450617565e-02,
7.6679921679999996e+00,1.7558321157144929e-05,1.0024617840854539e-05,1.0024130736283139e-05,5.6683399314157294e-05,6.0128564213469171e-01,2.9542902112638060e-03,-6.8061332497848973e-02,
7.6845105770000002e+00,1.6709813853076100e-05,1.0199266132712556e-05,1.0022359701873232e-05,5.3336127969658489e-05,6.0147726336736052e-01,2.9712592951187979e-03,-6.8039492883040370e-02,
7.7007816870000001e+00,1.5759812528239047e-05,1.0374560370012814e-05,1.0058459727909601e-05,4.9554395840589446e-05,6.0158334411629855e-01,2.9703879884768413e-03,-6.8002128323607774e-02,
7.7168142309999999e+00,1.4932779948847778e-05,1.0483627483539146e-05,1.0122579867637338e-05,4.6282338273910228e-05,6.0160482801520476e-01,2.9515643338864457e-03,-6.7950701847338785e-02,
7.7331628580000000e+00,1.4439190508149309e-05,1.0490010014936921e-05,1.0171306971773108e-05,4.4441123069801837e-05,6.0154756755967220e-01,2.9157764732914912e-03,-6.7887451158912496e-02,
7.7496706230000001e+00,1.4366359858469872e-05,1.0393254684251636e-05,1.0147829558119642e-05,4.4412874651349477e-05,6.0142124610687597e-01,2.8649987013384640e-03,-6.7815141368461632e-02,
7.7661205300000002e+00,1.4628183040082346e-05,1.0221570984258482e-05,1.0009520749744978e-05,4.5783147814672427e-05,6.0123801379545583e-01,2.8019752333923362e-03,-6.7736751909843060e-02,
7.7826730260000003e+00,1.5028027218185807e-05,1.0016529232462574e-05,9.7481673208495386e-06,4.7665067801470755e-05,6.0101098461886326e-01,2.7299310328414432e-03,-6.7655132363910367e-02,
